target_date,forecast_id,plot_label,plot_group,n_elapsed,cumulative_r2_oos_vs_har,rolling36_r2_oos_vs_har
2023-02-28,stacked_enet_on_har_augmented_forecasts_log_rolling,Stacked Elastic Net,Stacked combinations,144,0.746208,0.803894
2023-03-31,stacked_enet_on_har_augmented_forecasts_log_rolling,Stacked Elastic Net,Stacked combinations,145,0.745733,0.869324
2023-04-30,stacked_enet_on_har_augmented_forecasts_log_rolling,Stacked Elastic Net,Stacked combinations,146,0.745549,0.013959
2023-05-31,stacked_enet_on_har_augmented_forecasts_log_rolling,Stacked Elastic Net,Stacked combinations,147,0.745386,0.009707
2023-06-30,stacked_enet_on_har_augmented_forecasts_log_rolling,Stacked Elastic Net,Stacked combinations,148,0.745452,0.053171
2023-07-31,stacked_enet_on_har_augmented_forecasts_log_rolling,Stacked Elastic Net,Stacked combinations,149,0.745557,0.07865
2023-08-31,stacked_enet_on_har_augmented_forecasts_log_rolling,Stacked Elastic Net,Stacked combinations,150,0.745454,0.072476
2023-09-30,stacked_enet_on_har_augmented_forecasts_log_rolling,Stacked Elastic Net,Stacked combinations,151,0.745429,0.023881
2023-10-31,stacked_enet_on_har_augmented_forecasts_log_rolling,Stacked Elastic Net,Stacked combinations,152,0.745066,0.024186
2023-11-30,stacked_enet_on_har_augmented_forecasts_log_rolling,Stacked Elastic Net,Stacked combinations,153,0.74462,0.104595
2023-12-31,stacked_enet_on_har_augmented_forecasts_log_rolling,Stacked Elastic Net,Stacked combinations,154,0.744671,0.088307
2024-01-31,stacked_enet_on_har_augmented_forecasts_log_rolling,Stacked Elastic Net,Stacked combinations,155,0.744671,0.087733
